AsofDate	Client	Strategy	Symbol	SecType	Contract	Long	Short	Source	Other	last_updated	id1	account
"2025-01-22 00:00:00"	"JCP"	"OYDLSEQF"	"SB"	"Comdty"	"SBK25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:13"	1858729	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYDLSEQF"	"SB"	"Comdty"	"SBK25"	1	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:48"	1858916	"GT"
"2025-01-22 00:00:00"	"JCP"	"OYDLSEQF"	"SM"	"Comdty"	"SMH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:13"	1858730	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYDLSEQF"	"W "	"Comdty"	"W H25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:13"	1858731	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"BO"	"Comdty"	"BOH25"	22	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859117	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"BO"	"Comdty"	"BOH25"	0	-22	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859118	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"C "	"Comdty"	"C H25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:13"	1858732	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"C "	"Comdty"	"C H25"	24	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859113	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"C "	"Comdty"	"C H25"	0	-24	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859114	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CC"	"Comdty"	"CCH25"	5	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859143	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CC"	"Comdty"	"CCH25"	0	-5	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859144	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CL"	"Comdty"	"CLH25"	8	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859095	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CL"	"Comdty"	"CLH25"	0	-8	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859096	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CO"	"Comdty"	"COK25"	8	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859097	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CO"	"Comdty"	"COK25"	0	-8	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859098	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CO"	"Comdty"	"COK25CON25"	0	-2	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858918	"GT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CT"	"Comdty"	"CTH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858734	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CT"	"Comdty"	"CTH25"	18	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859137	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"CT"	"Comdty"	"CTH25"	0	-18	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859138	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"GC"	"Comdty"	"GCJ25"	2	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859131	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"GC"	"Comdty"	"GCJ25"	0	-2	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859132	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"HG"	"Comdty"	"HGH25"	6	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859123	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"HG"	"Comdty"	"HGH25"	0	-6	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859124	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"HO"	"Comdty"	"HOH25"	1	0	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858735	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"HO"	"Comdty"	"HOH25"	6	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859103	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"HO"	"Comdty"	"HOH25"	0	-6	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859104	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"KC"	"Comdty"	"KCH25"	5	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859139	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"KC"	"Comdty"	"KCH25"	0	-5	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859140	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"KW"	"Comdty"	"KWH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858736	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"KW"	"Comdty"	"KWH25"	21	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859111	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"KW"	"Comdty"	"KWH25"	0	-21	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859112	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LA"	"Comdty"	"LAH25"	1	0	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858737	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LA"	"Comdty"	"LAH25"	9	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859121	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LA"	"Comdty"	"LAH25"	0	-9	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859122	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LC"	"Comdty"	"LCJ25"	8	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859105	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LC"	"Comdty"	"LCJ25"	0	-8	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859106	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LH"	"Comdty"	"LHJ25"	17	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859107	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LH"	"Comdty"	"LHJ25"	0	-17	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859108	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LH"	"Comdty"	"LHJ25LHN25"	0	-1	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858919	"GT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LL"	"Comdty"	"LLH25"	12	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859129	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LL"	"Comdty"	"LLH25"	0	-12	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859130	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LN"	"Comdty"	"LNH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858738	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LN"	"Comdty"	"LNH25"	6	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859127	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LN"	"Comdty"	"LNH25"	0	-6	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859128	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LX"	"Comdty"	"LXH25"	8	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859125	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"LX"	"Comdty"	"LXH25"	0	-8	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859126	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"NG"	"Comdty"	"NGH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858739	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"NG"	"Comdty"	"NGH25"	18	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859093	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"NG"	"Comdty"	"NGH25"	0	-18	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859094	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"PA"	"Comdty"	"PAH25"	6	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859145	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"PA"	"Comdty"	"PAH25"	0	-6	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859146	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"PL"	"Comdty"	"PLJ25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858740	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"PL"	"Comdty"	"PLJ25"	12	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859141	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"PL"	"Comdty"	"PLJ25"	0	-12	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859142	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"QS"	"Comdty"	"QSH25"	8	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859101	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"QS"	"Comdty"	"QSH25"	0	-8	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859102	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"S "	"Comdty"	"S H25"	11	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859115	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"S "	"Comdty"	"S H25"	0	-11	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859116	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SB"	"Comdty"	"SBH25"	30	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859135	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SB"	"Comdty"	"SBH25"	0	-30	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859136	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SB"	"Comdty"	"SBH25SBK25"	0	-1	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858920	"GT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SB"	"Comdty"	"SBK25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858741	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SI"	"Comdty"	"SIH25"	4	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:07"	1859133	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SI"	"Comdty"	"SIH25"	0	-4	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:07"	1859134	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SM"	"Comdty"	"SMH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858742	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SM"	"Comdty"	"SMH25"	19	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859119	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"SM"	"Comdty"	"SMH25"	0	-19	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859120	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"W "	"Comdty"	"W H25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858743	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"W "	"Comdty"	"W H25"	21	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859109	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"W "	"Comdty"	"W H25"	0	-21	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859110	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"XB"	"Comdty"	"XBH25"	1	0	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:14"	1858744	"FT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"XB"	"Comdty"	"XBH25"	7	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:06"	1859099	"CT"
"2025-01-22 00:00:00"	"JCP"	"OYFAR"	"XB"	"Comdty"	"XBH25"	0	-7	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:06"	1859100	"CT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"BO"	"Comdty"	"BOH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858745	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"C "	"Comdty"	"C H25"	0	-6	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858746	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"CL"	"Comdty"	"CLH25CLK25"	0	-62	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858921	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"CL"	"Comdty"	"CLK25"	4	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858922	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"CO"	"Comdty"	"COK25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858749	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"CO"	"Comdty"	"COK25CON25"	0	-85	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858923	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"CO"	"Comdty"	"CON25"	5	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858924	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"CT"	"Comdty"	"CTH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858750	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"HG"	"Comdty"	"HGH25"	0	-4	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858751	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"HO"	"Comdty"	"HOH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858752	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"KC"	"Comdty"	"KCU25"	1	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858926	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"KW"	"Comdty"	"KWH25"	0	-31	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858754	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"LA"	"Comdty"	"LAH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858755	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"LC"	"Comdty"	"LCJ25"	1	0	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858756	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"LH"	"Comdty"	"LHJ25"	0	-1	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858928	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"LH"	"Comdty"	"LHJ25LHN25"	0	-4	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858927	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"LL"	"Comdty"	"LLH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858757	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"LN"	"Comdty"	"LNH25"	10	0	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858758	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"LX"	"Comdty"	"LXH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858759	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"NG"	"Comdty"	"NGH25"	0	-40	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858760	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"QS"	"Comdty"	"QSH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858761	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"S "	"Comdty"	"S H25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858762	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"SB"	"Comdty"	"SBH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858763	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"SB"	"Comdty"	"SBH25SBK25"	0	-67	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858929	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"SB"	"Comdty"	"SBK25"	10	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:49"	1858930	"GT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"SI"	"Comdty"	"SIH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858765	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"SM"	"Comdty"	"SMH25"	0	-7	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858766	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"W "	"Comdty"	"W H25"	0	-4	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858767	"FT"
"2025-01-22 00:00:00"	"NEST"	"OYDLSESGF"	"XB"	"Comdty"	"XBH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:49:15"	1858768	"FT"
